Id,WnvPresent
4534,-3.2087142
4535,-3.2087142
4536,-3.2087142
4537,-3.2087142
4538,-3.0436528
4539,-3.0436528
4540,-3.0436528
4541,-3.0436528
4542,-3.0436528
4543,-3.0436528
4544,-3.0436528
4545,-3.0436528
4546,-3.7534308
4547,-3.7534308
4548,-3.7534308
4549,-3.7534308
4550,-3.7534308
4551,-3.7534308
4552,-3.7534308
4553,-3.7534308
4554,-3.2579057
4555,-3.2579057
4556,-3.2579057
4557,-3.2579057
4558,-3.2579057
4559,-3.2579057
4560,-3.2579057
4561,-3.2579057
4562,-3.3829725
4563,-3.3829725
4564,-3.3829725
4565,-3.3829725
4566,-3.3829725
4567,-3.3829725
4568,-3.3829725
4569,-3.3829725
4570,-3.3278437
4571,-3.3278437
4572,-3.3278437
4573,-3.3278437
4574,-3.3278437
4575,-3.3278437
4576,-3.3278437
4577,-3.3278437
4578,-3.3278437
4579,-3.3278437
4580,-3.3278437
4581,-3.282018
4582,-3.282018
4583,-3.282018
4584,-3.282018
4585,-3.282018
4586,-3.282018
4587,-3.282018
4588,-3.282018
4589,-3.2465215
4590,-3.2465215
4591,-3.2465215
4592,-3.2465215
4593,-3.2465215
4594,-3.2465215
4595,-3.2465215
4596,-3.2465215
4597,-3.8319528
4598,-3.8319528
4599,-3.8319528
4600,-3.8319528
4601,-3.8319528
4602,-3.8319528
4603,-3.8319528
4604,-3.8319528
4605,-3.1949916
4606,-3.1949916
4607,-3.1949916
4608,-3.1949916
4609,-3.1949916
4610,-3.1949916
4611,-3.1949916
4612,-3.1949916
4613,-3.456261
4614,-3.456261
4615,-3.456261
4616,-3.456261
4617,-3.456261
4618,-3.456261
4619,-3.456261
4620,-3.456261
4621,-3.390886
4622,-3.390886
4623,-3.390886
4624,-3.390886
4625,-3.390886
4626,-3.390886
4627,-3.390886
4628,-3.390886
4629,-3.4570029
4630,-3.4570029
4631,-3.4570029
4632,-3.4570029
4633,-3.4570029
4634,-3.4570029
4635,-3.4570029
4636,-3.4570029
4637,-3.0806127
4638,-3.0806127
4639,-3.0806127
4640,-3.0806127
4641,-3.0806127
4642,-3.0806127
4643,-3.0806127
4644,-3.0806127
4645,-3.1044674
4646,-3.1044674
4647,-3.1044674
4648,-3.1044674
4649,-3.1044674
4650,-3.1044674
4651,-3.1044674
4652,-3.1044674
4653,-3.0772932
4654,-3.0772932
4655,-3.0772932
4656,-3.0772932
4657,-3.0772932
4658,-3.0772932
4659,-3.0772932
4660,-3.0772932
4661,-3.216586
4662,-3.216586
4663,-3.216586
4664,-3.216586
4665,-3.216586
4666,-3.216586
4667,-3.216586
4668,-3.216586
4669,-3.3460376
4670,-3.3460376
4671,-3.3460376
4672,-3.3460376
4673,-3.3460376
4674,-3.3460376
4675,-3.3460376
4676,-3.3460376
4677,-2.8588037
4678,-2.8588037
4679,-2.8588037
4680,-2.8588037
4681,-2.8588037
4682,-2.8588037
4683,-2.8588037
4684,-2.8588037
4685,-3.0921416
4686,-3.0921416
4687,-3.0921416
4688,-3.0921416
4689,-3.0921416
4690,-3.0921416
4691,-3.0921416
4692,-3.0921416
4693,-3.6476662
4694,-3.6476662
4695,-3.6476662
4696,-3.6476662
4697,-3.6476662
4698,-3.6476662
4699,-3.6476662
4700,-3.6476662
4701,-3.500662
4702,-3.500662
4703,-3.500662
4704,-3.500662
4705,-3.500662
4706,-3.500662
4707,-3.500662
4708,-3.500662
4709,-3.2430654
4710,-3.2430654
4711,-3.2430654
4712,-3.2430654
4713,-3.2430654
4714,-3.2430654
4715,-3.2430654
4716,-3.2430654
4717,-3.1810985
4718,-3.1810985
4719,-3.1810985
4720,-3.1810985
4721,-3.1810985
4722,-3.1810985
4723,-3.1810985
4724,-3.1810985
4725,-3.1628885
4726,-3.1628885
4727,-3.1628885
4728,-3.1628885
4729,-3.1628885
4730,-3.1628885
4731,-3.1628885
4732,-3.1628885
4733,-3.024662
4734,-3.024662
4735,-3.024662
4736,-3.024662
4737,-3.024662
4738,-3.024662
4739,-3.024662
4740,-3.024662
4741,-3.4760609
4742,-3.4760609
4743,-3.4760609
4744,-3.4760609
4745,-3.4760609
4746,-3.4760609
4747,-3.4760609
4748,-3.4760609
4749,-3.7715604
4750,-3.7715604
4751,-3.7715604
4752,-3.7715604
4753,-3.7715604
4754,-3.7715604
4755,-3.7715604
4756,-3.7715604
4757,-3.2690387
4758,-3.2690387
4759,-3.2690387
4760,-3.2690387
4761,-3.2690387
4762,-3.2690387
4763,-3.2690387
4764,-3.2690387
4765,-3.2467937
4766,-3.2467937
4767,-3.2467937
4768,-3.2467937
4769,-3.2467937
4770,-3.2467937
4771,-3.2467937
4772,-3.2467937
4773,-3.4218273
4774,-3.4218273
4775,-3.4218273
4776,-3.4218273
4777,-3.4218273
4778,-3.4218273
4779,-3.4218273
4780,-3.4218273
4781,-3.203084
4782,-3.203084
4783,-3.203084
4784,-3.203084
4785,-3.203084
4786,-3.203084
4787,-3.203084
4788,-3.203084
4789,-3.1868722
4790,-3.1868722
4791,-3.1868722
4792,-3.1868722
4793,-3.1868722
4794,-3.1868722
4795,-3.1868722
4796,-3.1868722
4797,-3.2840548
4798,-3.2840548
4799,-3.2840548
4800,-3.2840548
4801,-3.2840548
4802,-3.2840548
4803,-3.2840548
4804,-3.2840548
4805,-3.318582
4806,-3.318582
4807,-3.318582
4808,-3.318582
4809,-3.318582
4810,-3.318582
4811,-3.318582
4812,-3.318582
4813,-3.276001
4814,-3.276001
4815,-3.276001
4816,-3.276001
4817,-3.276001
4818,-3.276001
4819,-3.276001
4820,-3.276001
4821,-3.1797485
4822,-3.1797485
4823,-3.1797485
4824,-3.1797485
4825,-3.1797485
4826,-3.1797485
4827,-3.1797485
4828,-3.1797485
4829,-3.373263
4830,-3.373263
4831,-3.373263
4832,-3.373263
4833,-3.373263
4834,-3.373263
4835,-3.373263
4836,-3.373263
4837,-3.4442325
4838,-3.4442325
4839,-3.4442325
4840,-3.4442325
4841,-3.4442325
4842,-3.4442325
4843,-3.4442325
4844,-3.4442325
4845,-3.4187553
4846,-3.4187553
4847,-3.4187553
4848,-3.4187553
4849,-3.4187553
4850,-3.4187553
4851,-3.4187553
4852,-3.4187553
4853,-3.4560158
4854,-3.4560158
4855,-3.4560158
4856,-3.4560158
4857,-3.4560158
4858,-3.4560158
4859,-3.4560158
4860,-3.4560158
4861,-3.5032167
4862,-3.5032167
4863,-3.5032167
4864,-3.5032167
4865,-3.5032167
4866,-3.5032167
4867,-3.5032167
4868,-3.5032167
4869,-3.7570348
4870,-3.7570348
4871,-3.7570348
4872,-3.7570348
4873,-3.7570348
4874,-3.7570348
4875,-3.7570348
4876,-3.7570348
4877,-4.011562
4878,-4.011562
4879,-4.011562
4880,-4.011562
4881,-4.011562
4882,-4.011562
4883,-4.011562
4884,-4.011562
4885,-4.1110916
4886,-4.1110916
4887,-4.1110916
4888,-4.1110916
4889,-4.1110916
4890,-4.1110916
4891,-4.1110916
4892,-4.1110916
4893,-4.011562
4894,-4.011562
4895,-4.011562
4896,-4.011562
4897,-4.011562
4898,-4.011562
4899,-4.011562
4900,-4.011562
4901,-3.922896
4902,-3.922896
4903,-3.922896
4904,-3.922896
4905,-3.922896
4906,-3.922896
4907,-3.922896
4908,-3.922896
4909,-3.714096
4910,-3.714096
4911,-3.714096
4912,-3.714096
4913,-3.714096
4914,-3.714096
4915,-3.714096
4916,-3.714096
4917,-3.6130195
4918,-3.6130195
4919,-3.6130195
4920,-3.6130195
4921,-3.6130195
4922,-3.6130195
4923,-3.6130195
4924,-3.6130195
4925,-4.0779977
4926,-4.0779977
4927,-4.0779977
4928,-4.0779977
4929,-4.0779977
4930,-4.0779977
4931,-4.0779977
4932,-4.0779977
4933,-3.5474432
4934,-3.5474432
4935,-3.5474432
4936,-3.5474432
4937,-3.5474432
4938,-3.5474432
4939,-3.5474432
4940,-3.5474432
4941,-3.5350387
4942,-3.5350387
4943,-3.5350387
4944,-3.5350387
4945,-3.5350387
4946,-3.5350387
4947,-3.5350387
4948,-3.5350387
4949,-3.9218004
4950,-3.9218004
4951,-3.9218004
4952,-3.9218004
4953,-3.9218004
4954,-3.9218004
4955,-3.9218004
4956,-3.9218004
4957,-3.5937889
4958,-3.5937889
4959,-3.5937889
4960,-3.5937889
4961,-3.5937889
4962,-3.5937889
4963,-3.5937889
4964,-3.5937889
4965,-3.8828273
4966,-3.8828273
4967,-3.8828273
4968,-3.8828273
4969,-3.8828273
4970,-3.8828273
4971,-3.8828273
4972,-3.8828273
4973,-3.4187632
4974,-3.4187632
4975,-3.4187632
4976,-3.4187632
4977,-3.4187632
4978,-3.4187632
4979,-3.4187632
4980,-3.4187632
4981,-3.5967453
4982,-3.5967453
4983,-3.5967453
4984,-3.5967453
4985,-3.5967453
4986,-3.5967453
4987,-3.5967453
4988,-3.5967453
4989,-3.5032167
4990,-3.5032167
4991,-3.5032167
4992,-3.5032167
4993,-3.5032167
4994,-3.5032167
4995,-3.5032167
4996,-3.5032167
4997,-3.5606267
4998,-3.5606267
4999,-3.5606267
5000,-3.5606267
5001,-3.5606267
5002,-3.5606267
5003,-3.5606267
5004,-3.5606267
5005,-3.6122756
5006,-3.6122756
5007,-3.6122756
5008,-3.6122756
5009,-3.6122756
5010,-3.6122756
5011,-3.6122756
5012,-3.6122756
5013,-3.6883383
5014,-3.6883383
5015,-3.6883383
5016,-3.6883383
5017,-3.6883383
5018,-3.6883383
5019,-3.6883383
5020,-3.6883383
5021,-3.379927
5022,-3.379927
5023,-3.379927
5024,-3.379927
5025,-3.379927
5026,-3.379927
5027,-3.379927
5028,-3.379927
5029,-3.7705755
5030,-3.7705755
5031,-3.7705755
5032,-3.7705755
5033,-3.7705755
5034,-3.7705755
5035,-3.7705755
5036,-3.7705755
5037,-3.5319796
5038,-3.5319796
5039,-3.5319796
5040,-3.5319796
5041,-3.5319796
5042,-3.5319796
5043,-3.5319796
5044,-3.5319796
5045,-3.8632162
5046,-3.8632162
5047,-3.8632162
5048,-3.8632162
5049,-3.8632162
5050,-3.8632162
5051,-3.8632162
5052,-3.8632162
5053,-3.6012228
5054,-3.6012228
5055,-3.6012228
5056,-3.6012228
5057,-3.6012228
5058,-3.6012228
5059,-3.6012228
5060,-3.6012228
5061,-4.0269756
5062,-4.0269756
5063,-4.0269756
5064,-4.0269756
5065,-4.0269756
5066,-4.0269756
5067,-4.0269756
5068,-4.0269756
5069,-3.936378
5070,-3.936378
5071,-3.936378
5072,-3.936378
5073,-3.936378
5074,-3.936378
5075,-3.936378
5076,-3.936378
5077,-3.2948792
5078,-3.2948792
5079,-3.2948792
5080,-3.2948792
5081,-3.2948792
5082,-3.2948792
5083,-3.2948792
5084,-3.2948792
5085,-3.4156694
5086,-3.4156694
5087,-3.4156694
5088,-3.4156694
5089,-3.4156694
5090,-3.4156694
5091,-3.4156694
5092,-3.4156694
5093,-3.242799
5094,-3.242799
5095,-3.242799
5096,-3.242799
5097,-3.242799
5098,-3.242799
5099,-3.242799
5100,-3.242799
5101,-3.936378
5102,-3.936378
5103,-3.936378
5104,-3.936378
5105,-3.936378
5106,-3.936378
5107,-3.936378
5108,-3.936378
5109,-3.6883383
5110,-3.6883383
5111,-3.6883383
5112,-3.6883383
5113,-3.6883383
5114,-3.6883383
5115,-3.6883383
5116,-3.6883383
5117,-3.7781768
5118,-3.7781768
5119,-3.7781768
5120,-3.7781768
5121,-3.7781768
5122,-3.7781768
5123,-3.7781768
5124,-3.7781768
5125,-3.8179853
5126,-3.8179853
5127,-3.8179853
5128,-3.8179853
5129,-3.8179853
5130,-3.8179853
5131,-3.8179853
5132,-3.8179853
5133,-3.9459984
5134,-3.9459984
5135,-3.9459984
5136,-3.9459984
5137,-3.9459984
5138,-3.9459984
5139,-3.9459984
5140,-3.9459984
5141,-3.4794738
5142,-3.4794738
5143,-3.4794738
5144,-3.4794738
5145,-3.4794738
5146,-3.4794738
5147,-3.4794738
5148,-3.4794738
5149,-3.9101155
5150,-3.9101155
5151,-3.9101155
5152,-3.9101155
5153,-3.9101155
5154,-3.9101155
5155,-3.9101155
5156,-3.9101155
5157,-3.4187632
5158,-3.4187632
5159,-3.4187632
5160,-3.4187632
5161,-3.4187632
5162,-3.4187632
5163,-3.4187632
5164,-3.4187632
5165,-3.3568785
5166,-3.3568785
5167,-3.3568785
5168,-3.3568785
5169,-3.3568785
5170,-3.3568785
5171,-3.3568785
5172,-3.3568785
5173,-3.5016088
5174,-3.5016088
5175,-3.5016088
5176,-3.5016088
5177,-3.5016088
5178,-3.5016088
5179,-3.5016088
5180,-3.5016088
5181,-3.3810267
5182,-3.3810267
5183,-3.3810267
5184,-3.3810267
5185,-3.3810267
5186,-3.3810267
5187,-3.3810267
5188,-3.3810267
5189,-3.8216445
5190,-3.8216445
5191,-3.8216445
5192,-3.8216445
5193,-3.8216445
5194,-3.8216445
5195,-3.8216445
5196,-3.8216445
5197,-3.3966534
5198,-3.3966534
5199,-3.3966534
5200,-3.3966534
5201,-3.3966534
5202,-3.3966534
5203,-3.3966534
5204,-3.3966534
5205,-3.4334366
5206,-3.4334366
5207,-3.4334366
5208,-3.4334366
5209,-3.4334366
5210,-3.4334366
5211,-3.4334366
5212,-3.4334366
5213,-3.4822567
5214,-3.4822567
5215,-3.4822567
5216,-3.4822567
5217,-3.4822567
5218,-3.4822567
5219,-3.4822567
5220,-3.4822567
5221,-3.4990225
5222,-3.4990225
5223,-3.4990225
5224,-3.4990225
5225,-3.4990225
5226,-3.4990225
5227,-3.4990225
5228,-3.4990225
5229,-3.4914591
5230,-3.4914591
5231,-3.4914591
5232,-3.4914591
5233,-3.4914591
5234,-3.4914591
5235,-3.4914591
5236,-3.4914591
5237,-4.102105
5238,-4.102105
5239,-4.102105
5240,-4.102105
5241,-4.102105
5242,-4.102105
5243,-4.102105
5244,-4.102105
5245,-3.4680514
5246,-3.4680514
5247,-3.4680514
5248,-3.4680514
5249,-3.4680514
5250,-3.4680514
5251,-3.4680514
5252,-3.4680514
5253,-3.842665
5254,-3.842665
5255,-3.842665
5256,-3.842665
5257,-3.842665
5258,-3.842665
5259,-3.842665
5260,-3.842665
5261,-4.1112556
5262,-4.1112556
5263,-4.1112556
5264,-4.1112556
5265,-4.1112556
5266,-4.1112556
5267,-4.1112556
5268,-4.1112556
5269,-3.9984248
5270,-3.9984248
5271,-3.9984248
5272,-3.9984248
5273,-3.9984248
5274,-3.9984248
5275,-3.9984248
5276,-3.9984248
5277,-4.095765
5278,-4.095765
5279,-4.095765
5280,-4.095765
5281,-4.095765
5282,-4.095765
5283,-4.095765
5284,-4.095765
5285,-3.6898642
5286,-3.6898642
5287,-3.6898642
5288,-3.6898642
5289,-3.6898642
5290,-3.6898642
5291,-3.6898642
5292,-3.6898642
5293,-3.9984248
5294,-3.9984248
5295,-3.9984248
5296,-3.9984248
5297,-3.9984248
5298,-3.9984248
5299,-3.9984248
5300,-3.9984248
5301,-3.6606991
5302,-3.6606991
5303,-3.6606991
5304,-3.6606991
5305,-3.6606991
5306,-3.6606991
5307,-3.6606991
5308,-3.6606991
5309,-3.8911362
5310,-3.8911362
5311,-3.8911362
5312,-3.8911362
5313,-3.8911362
5314,-3.8911362
5315,-3.8911362
5316,-3.8911362
5317,-3.3697011
5318,-3.3697011
5319,-3.3697011
5320,-3.3697011
5321,-3.3697011
5322,-3.3697011
5323,-3.3697011
5324,-3.3697011
5325,-3.5003233
5326,-3.5003233
5327,-3.5003233
5328,-3.5003233
5329,-3.5003233
5330,-3.5003233
5331,-3.5003233
5332,-3.5003233
5333,-3.8489504
5334,-3.8489504
5335,-3.8489504
5336,-3.8489504
5337,-3.8489504
5338,-3.8489504
5339,-3.8489504
5340,-3.8489504
5341,-3.663456
5342,-3.663456
5343,-3.663456
5344,-3.663456
5345,-3.663456
5346,-3.663456
5347,-3.663456
5348,-3.663456
5349,-3.656599
5350,-3.656599
5351,-3.656599
5352,-3.656599
5353,-3.656599
5354,-3.656599
5355,-3.656599
5356,-3.656599
5357,-3.468061
5358,-3.468061
5359,-3.468061
5360,-3.468061
5361,-3.468061
5362,-3.468061
5363,-3.468061
5364,-3.468061
5365,-3.8732126
5366,-3.8732126
5367,-3.8732126
5368,-3.8732126
5369,-3.8732126
5370,-3.8732126
5371,-3.8732126
5372,-3.8732126
5373,-3.2921047
5374,-3.2921047
5375,-3.2921047
5376,-3.2921047
5377,-3.2921047
5378,-3.2921047
5379,-3.2921047
5380,-3.2921047
5381,-3.324367
5382,-3.324367
5383,-3.324367
5384,-3.324367
5385,-3.324367
5386,-3.324367
5387,-3.324367
5388,-3.324367
5389,-4.0389576
5390,-4.0389576
5391,-4.0389576
5392,-4.0389576
5393,-4.0389576
5394,-4.0389576
5395,-4.0389576
5396,-4.0389576
5397,-3.4406626
5398,-3.4406626
5399,-3.4406626
5400,-3.4406626
5401,-3.4406626
5402,-3.4406626
5403,-3.4406626
5404,-3.4406626
5405,-3.4334366
5406,-3.4334366
5407,-3.4334366
5408,-3.4334366
5409,-3.4334366
5410,-3.4334366
5411,-3.4334366
5412,-3.4334366
5413,-4.140441
5414,-4.140441
5415,-4.140441
5416,-4.140441
5417,-4.140441
5418,-4.140441
5419,-4.140441
5420,-4.140441
5421,-3.7402406
5422,-3.7402406
5423,-3.7402406
5424,-3.7402406
5425,-3.7402406
5426,-3.7402406
5427,-3.7402406
5428,-3.7402406
5429,-3.6244705
5430,-3.6244705
5431,-3.6244705
5432,-3.6244705
5433,-3.6244705
5434,-3.6244705
5435,-3.6244705
5436,-3.6244705
5437,-4.140441
5438,-4.140441
5439,-4.140441
5440,-4.140441
5441,-4.140441
5442,-4.140441
5443,-4.140441
5444,-4.140441
5445,-3.9319131
5446,-3.9319131
5447,-3.9319131
5448,-3.9319131
5449,-3.9319131
5450,-3.9319131
5451,-3.9319131
5452,-3.9319131
5453,-3.6724732
5454,-3.6724732
5455,-3.6724732
5456,-3.6724732
5457,-3.6724732
5458,-3.6724732
5459,-3.6724732
5460,-3.6724732
5461,-3.3320923
5462,-3.3320923
5463,-3.3320923
5464,-3.3320923
5465,-3.3320923
5466,-3.3320923
5467,-3.3320923
5468,-3.3320923
5469,-3.581523
5470,-3.581523
5471,-3.581523
5472,-3.581523
5473,-3.581523
5474,-3.581523
5475,-3.581523
5476,-3.581523
5477,-3.1770058
5478,-3.1770058
5479,-3.1770058
5480,-3.1770058
5481,-3.1770058
5482,-3.1770058
5483,-3.1770058
5484,-3.1770058
5485,-3.6885436
5486,-3.6885436
5487,-3.6885436
5488,-3.6885436
5489,-3.6885436
5490,-3.6885436
5491,-3.6885436
5492,-3.6885436
5493,-3.4089863
5494,-3.4089863
5495,-3.4089863
5496,-3.4089863
5497,-3.4089863
5498,-3.4089863
5499,-3.4089863
5500,-3.4089863
5501,-3.3819733
5502,-3.3819733
5503,-3.3819733
5504,-3.3819733
5505,-3.3819733
5506,-3.3819733
5507,-3.3819733
5508,-3.3819733
5509,-3.4987652
5510,-3.4987652
5511,-3.4987652
5512,-3.4987652
5513,-3.4987652
5514,-3.4987652
5515,-3.4987652
5516,-3.4987652
5517,-3.9019034
5518,-3.9019034
5519,-3.9019034
5520,-3.9019034
5521,-3.9019034
5522,-3.9019034
5523,-3.9019034
5524,-3.9019034
5525,-3.9406698
5526,-3.9406698
5527,-3.9406698
5528,-3.9406698
5529,-3.9406698
5530,-3.9406698
5531,-3.9406698
5532,-3.9406698
5533,-3.5720189
5534,-3.5720189
5535,-3.5720189
5536,-3.5720189
5537,-3.5720189
5538,-3.5720189
5539,-3.5720189
5540,-3.5720189
5541,-3.7906635
5542,-3.7906635
5543,-3.7906635
5544,-3.7906635
5545,-3.7906635
5546,-3.7906635
5547,-3.7906635
5548,-3.7906635
5549,-3.7217917
5550,-3.7217917
5551,-3.7217917
5552,-3.7217917
5553,-3.7217917
5554,-3.7217917
5555,-3.7217917
5556,-3.7217917
5557,-3.6535661
5558,-3.6535661
5559,-3.6535661
5560,-3.6535661
5561,-3.6535661
5562,-3.6535661
5563,-3.6535661
5564,-3.6535661
5565,-3.737309
5566,-3.737309
5567,-3.737309
5568,-3.737309
5569,-3.737309
5570,-3.737309
5571,-3.737309
5572,-3.737309
5573,-3.8124928
5574,-3.8124928
5575,-3.8124928
5576,-3.8124928
5577,-3.8124928
5578,-3.8124928
5579,-3.8124928
5580,-3.8124928
5581,-3.8045688
5582,-3.8045688
5583,-3.8045688
5584,-3.8045688
5585,-3.8045688
5586,-3.8045688
5587,-3.8045688
5588,-3.8045688
5589,-3.3367007
5590,-3.3367007
5591,-3.3367007
5592,-3.3367007
5593,-3.3367007
5594,-3.3367007
5595,-3.3367007
5596,-3.3367007
5597,-3.208959
5598,-3.208959
5599,-3.208959
5600,-3.208959
5601,-3.208959
5602,-3.208959
5603,-3.208959
5604,-3.208959
5605,-3.7756839
5606,-3.7756839
5607,-3.7756839
5608,-3.7756839
5609,-3.7756839
5610,-3.7756839
5611,-3.7756839
5612,-3.7756839
5613,-3.5108624
5614,-3.5108624
5615,-3.5108624
5616,-3.5108624
5617,-3.5108624
5618,-3.5108624
5619,-3.5108624
5620,-3.5108624
5621,-3.8110769
5622,-3.8110769
5623,-3.8110769
5624,-3.8110769
5625,-3.8110769
5626,-3.8110769
5627,-3.8110769
5628,-3.8110769
5629,-3.8118188
5630,-3.8118188
5631,-3.8118188
5632,-3.8118188
5633,-3.8118188
5634,-3.8118188
5635,-3.8118188
5636,-3.8118188
5637,-3.8110769
5638,-3.8110769
5639,-3.8110769
5640,-3.8110769
5641,-3.8110769
5642,-3.8110769
5643,-3.8110769
5644,-3.8110769
5645,-3.8786256
5646,-3.8786256
5647,-3.8786256
5648,-3.8786256
5649,-3.8786256
5650,-3.8786256
5651,-3.8786256
5652,-3.8786256
5653,-3.6127217
5654,-3.6127217
5655,-3.6127217
5656,-3.6127217
5657,-3.6127217
5658,-3.6127217
5659,-3.6127217
5660,-3.6127217
5661,-3.6119797
5662,-3.6119797
5663,-3.6119797
5664,-3.6119797
5665,-3.6119797
5666,-3.6119797
5667,-3.6119797
5668,-3.6119797
5669,-3.8110769
5670,-3.8110769
5671,-3.8110769
5672,-3.8110769
5673,-3.8110769
5674,-3.8110769
5675,-3.8110769
5676,-3.8110769
5677,-3.8110769
5678,-3.8110769
5679,-3.8110769
5680,-3.8110769
5681,-3.8110769
5682,-3.8110769
5683,-3.8110769
5684,-3.8110769
5685,-3.7085524
5686,-3.7085524
5687,-3.7085524
5688,-3.7085524
5689,-3.7085524
5690,-3.7085524
5691,-3.7085524
5692,-3.7085524
5693,-3.5674124
5694,-3.5674124
5695,-3.5674124
5696,-3.5674124
5697,-3.5674124
5698,-3.5674124
5699,-3.5674124
5700,-3.5674124
5701,-3.5023508
5702,-3.5023508
5703,-3.5023508
5704,-3.5023508
5705,-3.5023508
5706,-3.5023508
5707,-3.5023508
5708,-3.5023508
5709,-3.8110769
5710,-3.8110769
5711,-3.8110769
5712,-3.8110769
5713,-3.8110769
5714,-3.8110769
5715,-3.8110769
5716,-3.8110769
5717,-3.6119797
5718,-3.6119797
5719,-3.6119797
5720,-3.6119797
5721,-3.6119797
5722,-3.6119797
5723,-3.6119797
5724,-3.6119797
5725,-3.6789007
5726,-3.6789007
5727,-3.6789007
5728,-3.6789007
5729,-3.6789007
5730,-3.6789007
5731,-3.6789007
5732,-3.6789007
5733,-3.6119797
5734,-3.6119797
5735,-3.6119797
5736,-3.6119797
5737,-3.6119797
5738,-3.6119797
5739,-3.6119797
5740,-3.6119797
5741,-3.572205
5742,-3.572205
5743,-3.572205
5744,-3.572205
5745,-3.572205
5746,-3.572205
5747,-3.572205
5748,-3.572205
5749,-3.1959965
5750,-3.1959965
5751,-3.1959965
5752,-3.1959965
5753,-3.1959965
5754,-3.1959965
5755,-3.1959965
5756,-3.1959965
5757,-4.064008
5758,-4.064008
5759,-4.064008
5760,-4.064008
5761,-4.064008
5762,-4.064008
5763,-4.064008
5764,-4.064008
5765,-3.6127217
5766,-3.6127217
5767,-3.6127217
5768,-3.6127217
5769,-3.6127217
5770,-3.6127217
5771,-3.6127217
5772,-3.6127217
5773,-3.6122756
5774,-3.6122756
5775,-3.6122756
5776,-3.6122756
5777,-3.6122756
5778,-3.6122756
5779,-3.6122756
5780,-3.6122756
5781,-3.5571468
5782,-3.5571468
5783,-3.5571468
5784,-3.5571468
5785,-3.5571468
5786,-3.5571468
5787,-3.5571468
5788,-3.5571468
5789,-3.5571468
5790,-3.511321
5791,-3.511321
5792,-3.511321
5793,-3.511321
5794,-3.511321
5795,-3.511321
5796,-3.511321
5797,-3.511321
5798,-3.5490654
5799,-3.5490654
5800,-3.5490654
5801,-3.5490654
5802,-3.5490654
5803,-3.5490654
5804,-3.5490654
5805,-3.5490654
5806,-4.011562
5807,-4.011562
5808,-4.011562
5809,-4.011562
5810,-4.011562
5811,-4.011562
5812,-4.011562
5813,-4.011562
5814,-3.5498073
5815,-3.5498073
5816,-3.5498073
5817,-3.5498073
5818,-3.5498073
5819,-3.5498073
5820,-3.5498073
5821,-3.5498073
5822,-3.8110769
5823,-3.8110769
5824,-3.8110769
5825,-3.8110769
5826,-3.8110769
5827,-3.8110769
5828,-3.8110769
5829,-3.8110769
5830,-3.757842
5831,-3.757842
5832,-3.757842
5833,-3.757842
5834,-3.757842
5835,-3.757842
5836,-3.757842
5837,-3.757842
5838,-3.8118188
5839,-3.8118188
5840,-3.8118188
5841,-3.8118188
5842,-3.8118188
5843,-3.8118188
5844,-3.8118188
5845,-3.8118188
5846,-3.3810267
5847,-3.3810267
5848,-3.3810267
5849,-3.3810267
5850,-3.3810267
5851,-3.3810267
5852,-3.3810267
5853,-3.3810267
5854,-3.3559017
5855,-3.3559017
5856,-3.3559017
5857,-3.3559017
5858,-3.3559017
5859,-3.3559017
5860,-3.3559017
5861,-3.3559017
5862,-3.306596
5863,-3.306596
5864,-3.306596
5865,-3.306596
5866,-3.306596
5867,-3.306596
5868,-3.306596
5869,-3.306596
5870,-3.4542508
5871,-3.4542508
5872,-3.4542508
5873,-3.4542508
5874,-3.4542508
5875,-3.4542508
5876,-3.4542508
5877,-3.4542508
5878,-3.5179992
5879,-3.5179992
5880,-3.5179992
5881,-3.5179992
5882,-3.5179992
5883,-3.5179992
5884,-3.5179992
5885,-3.5179992
5886,-3.1773481
5887,-3.1773481
5888,-3.1773481
5889,-3.1773481
5890,-3.1773481
5891,-3.1773481
5892,-3.1773481
5893,-3.1773481
5894,-3.448374
5895,-3.448374
5896,-3.448374
5897,-3.448374
5898,-3.448374
5899,-3.448374
5900,-3.448374
5901,-3.448374
5902,-3.9404418
5903,-3.9404418
5904,-3.9404418
5905,-3.9404418
5906,-3.9404418
5907,-3.9404418
5908,-3.9404418
5909,-3.9404418
5910,-3.7081165
5911,-3.7081165
5912,-3.7081165
5913,-3.7081165
5914,-3.7081165
5915,-3.7081165
5916,-3.7081165
5917,-3.7081165
5918,-3.5978813
5919,-3.5978813
5920,-3.5978813
5921,-3.5978813
5922,-3.5978813
5923,-3.5978813
5924,-3.5978813
5925,-3.5978813
5926,-3.4187632
5927,-3.4187632
5928,-3.4187632
5929,-3.4187632
5930,-3.4187632
5931,-3.4187632
5932,-3.4187632
5933,-3.4187632
5934,-3.5263793
5935,-3.5263793
5936,-3.5263793
5937,-3.5263793
5938,-3.5263793
5939,-3.5263793
5940,-3.5263793
5941,-3.5263793
5942,-3.1770058
5943,-3.1770058
5944,-3.1770058
5945,-3.1770058
5946,-3.1770058
5947,-3.1770058
5948,-3.1770058
5949,-3.1770058
5950,-3.7604747
5951,-3.7604747
5952,-3.7604747
5953,-3.7604747
5954,-3.7604747
5955,-3.7604747
5956,-3.7604747
5957,-3.7604747
5958,-4.0069947
5959,-4.0069947
5960,-4.0069947
5961,-4.0069947
